Word, Count, Time_exc
sucinta, 1, 0.025, 70
sucintamente, 2, 0.025, 70
sucio, 2, 0.025, 70
sudaba, 4, 0.025, 70
sudada, 1, 0.025, 70
sudando, 3, 0.025, 70
sudar, 4, 0.025, 70
sudase, 1, 0.025, 70
sudo, 3, 0.025, 70
sudor, 10, 0.025, 70
suegra, 1, 0.025, 70
suegro, 3, 0.025, 70
suegros, 1, 0.025, 70
suela, 3, 0.025, 70
suelas, 1, 0.025, 70
sueldos, 1, 0.025, 70
suele, 87, 0.025, 70
suelen, 58, 0.025, 70
sueles, 3, 0.025, 70
suelo, 141, 0.025, 70
suelos, 1, 0.025, 70
suelta, 9, 0.025, 70
sueltas, 2, 0.025, 70
suelte, 1, 0.025, 70
suelto, 7, 0.025, 70
sueltos, 6, 0.025, 70
suena, 4, 0.025, 70
suenan, 2, 0.025, 70
suenen, 1, 0.025, 70
suero, 3, 0.025, 70
suerte, 141, 0.025, 70
suertes, 6, 0.025, 70
sueña, 1, 0.025, 70
sueñan, 1, 0.025, 70
sueño, 46, 0.025, 70
sueños, 4, 0.025, 70
suficiencia, 2, 0.025, 70
suficiente, 5, 0.025, 70
suficientes, 1, 0.025, 70
sufra, 3, 0.025, 70
sufragios, 1, 0.025, 70
sufran, 1, 0.025, 70
sufre, 5, 0.025, 70
sufrida, 2, 0.025, 70
sufrido, 4, 0.025, 70
sufridor, 3, 0.025, 70
sufriere, 1, 0.025, 70
sufrimiento, 6, 0.025, 70
sufrir, 19, 0.025, 70
sufrirle, 1, 0.025, 70
sufriré, 1, 0.025, 70
sufría, 2, 0.025, 70
sufrían, 1, 0.025, 70
sujeción, 1, 0.025, 70
sujeta, 3, 0.025, 70
sujetar, 1, 0.025, 70
sujetarme, 2, 0.025, 70
sujetas, 1, 0.025, 70
sujeto, 20, 0.025, 70
sujetos, 12, 0.025, 70
suma, 7, 0.025, 70
sumergió, 1, 0.025, 70
sumiese, 1, 0.025, 70
sumisa, 1, 0.025, 70
sumisión, 1, 0.025, 70
sumiso, 1, 0.025, 70
summa, 1, 0.025, 70
sumo, 6, 0.025, 70
sumptuosa, 1, 0.025, 70
suntuoso, 2, 0.025, 70
suntuosos, 3, 0.025, 70
supe, 11, 0.025, 70
supeditar, 1, 0.025, 70
superchería, 3, 0.025, 70
superficie, 2, 0.025, 70
superstición, 1, 0.025, 70
supiera, 12, 0.025, 70
supieran, 2, 0.025, 70
supieras, 2, 0.025, 70
supiere, 3, 0.025, 70
supieres, 2, 0.025, 70
supieron, 4, 0.025, 70
supiese, 17, 0.025, 70
supiesen, 3, 0.025, 70
supimos, 3, 0.025, 70
supina, 1, 0.025, 70
supistes, 1, 0.025, 70
supiérades, 1, 0.025, 70
supiésedes, 1, 0.025, 70
supiésemos, 1, 0.025, 70
supla, 1, 0.025, 70
suple, 2, 0.025, 70
suplemento, 2, 0.025, 70
suplica, 2, 0.025, 70
suplicaba, 5, 0.025, 70
suplicaciones, 1, 0.025, 70
suplicación, 1, 0.025, 70
suplicad, 1, 0.025, 70
suplicado, 1, 0.025, 70
suplicamos, 1, 0.025, 70
suplicando, 1, 0.025, 70
suplicar, 3, 0.025, 70
suplicarte, 1, 0.025, 70
suplicase, 1, 0.025, 70
suplicastes, 2, 0.025, 70
suplicio, 2, 0.025, 70
suplico, 29, 0.025, 70
suplicándole, 6, 0.025, 70
suplicándome, 1, 0.025, 70
suplicáronle, 1, 0.025, 70
suplicó, 5, 0.025, 70
suplicóle, 1, 0.025, 70
supliera, 1, 0.025, 70
supliquémosle, 1, 0.025, 70
suplir, 5, 0.025, 70
suplirla, 1, 0.025, 70
suplió, 1, 0.025, 70
suplía, 1, 0.025, 70
suplícoos, 2, 0.025, 70
suplícote, 1, 0.025, 70
supo, 50, 0.025, 70
sur, 2, 0.025, 70
surcos, 1, 0.025, 70
susodicha, 1, 0.025, 70
suspendan, 3, 0.025, 70
suspended, 1, 0.025, 70
suspenden, 5, 0.025, 70
suspender, 7, 0.025, 70
suspenderme, 1, 0.025, 70
suspenderse, 1, 0.025, 70
suspendiendo, 1, 0.025, 70
suspendieron, 2, 0.025, 70
suspendió, 3, 0.025, 70
suspendióles, 1, 0.025, 70
suspendióme, 1, 0.025, 70
suspendióse, 1, 0.025, 70
suspensa, 3, 0.025, 70
suspensas, 1, 0.025, 70
suspensión, 7, 0.025, 70
suspenso, 30, 0.025, 70
suspensos, 21, 0.025, 70
suspiraba, 1, 0.025, 70
suspirando, 3, 0.025, 70
suspirar, 5, 0.025, 70
suspiro, 13, 0.025, 70
suspiros, 31, 0.025, 70
suspiró, 1, 0.025, 70
sustancia, 7, 0.025, 70
sustancial, 1, 0.025, 70
sustanciales, 3, 0.025, 70
sustenta, 7, 0.025, 70
sustentaba, 3, 0.025, 70
sustentaban, 2, 0.025, 70
sustentada, 1, 0.025, 70
sustentadas, 1, 0.025, 70
sustentado, 5, 0.025, 70
sustentan, 2, 0.025, 70
sustentar, 15, 0.025, 70
sustentaran, 1, 0.025, 70
sustentarla, 1, 0.025, 70
sustentarlos, 1, 0.025, 70
sustentarme, 1, 0.025, 70
sustentarse, 2, 0.025, 70
sustentará, 1, 0.025, 70
sustentaré, 2, 0.025, 70
sustentaría, 1, 0.025, 70
sustentase, 2, 0.025, 70
sustente, 1, 0.025, 70
sustento, 11, 0.025, 70
sustentándola, 1, 0.025, 70
sustentándome, 1, 0.025, 70
sustentó, 1, 0.025, 70
susto, 1, 0.025, 70
sustos, 1, 0.025, 70
susurro, 2, 0.025, 70
sutil, 6, 0.025, 70
sutiles, 5, 0.025, 70
sutileza, 1, 0.025, 70
sutilezas, 1, 0.025, 70
suélenles, 1, 0.025, 70
sábado, 1, 0.025, 70
sábados, 1, 0.025, 70
sábana, 4, 0.025, 70
sábanas, 8, 0.025, 70
sábete, 5, 0.025, 70
sátira, 3, 0.025, 70
sátiras, 3, 0.025, 70
sátiros, 1, 0.025, 70
sé, 387, 0.025, 70
séale, 1, 0.025, 70
séalo, 1, 0.025, 70
séanme, 1, 0.025, 70
séase, 2, 0.025, 70
sélo, 1, 0.025, 70
séos, 1, 0.025, 70
séptima, 1, 0.025, 70
séte, 2, 0.025, 70
síes, 1, 0.025, 70
sígame, 1, 0.025, 70
síguelos, 1, 0.025, 70
sígueme, 1, 0.025, 70
síguese, 2, 0.025, 70
sírvale, 1, 0.025, 70
sírvate, 1, 0.025, 70
sísifo, 1, 0.025, 70
sólito, 1, 0.025, 70
sólo, 197, 0.025, 70
súbita, 1, 0.025, 70
súbito, 2, 0.025, 70
súfrala, 1, 0.025, 70
súmulas, 1, 0.025, 70
súpolo, 1, 0.025, 70
súpose, 1, 0.025, 70
ta, 3, 0.025, 70
tabaque, 1, 0.025, 70
tabarca, 1, 0.025, 70
taberna, 3, 0.025, 70
tabernas, 1, 0.025, 70
tabique, 2, 0.025, 70
tabla, 12, 0.025, 70
tablante, 1, 0.025, 70
tablantes, 1, 0.025, 70
tablas, 12, 0.025, 70
tablero, 1, 0.025, 70
tablitas, 1, 0.025, 70
tabí, 1, 0.025, 70
tacaño, 1, 0.025, 70
tacha, 2, 0.025, 70
tacharle, 1, 0.025, 70
tachas, 4, 0.025, 70
tacto, 2, 0.025, 70
tafetán, 5, 0.025, 70
tagarino, 3, 0.025, 70
tagarinos, 1, 0.025, 70
tagarninas, 1, 0.025, 70
tahalí, 4, 0.025, 70
tahelí, 3, 0.025, 70
tajada, 2, 0.025, 70
tajadas, 1, 0.025, 70
tajadicas, 1, 0.025, 70
tajado, 3, 0.025, 70
tajadora, 1, 0.025, 70
tajantes, 1, 0.025, 70
tajar, 1, 0.025, 70
tajo, 8, 0.025, 70
tajos, 1, 0.025, 70
tal, 427, 0.025, 70
taladrar, 1, 0.025, 70
talante, 24, 0.025, 70
talegas, 3, 0.025, 70
talegazos, 1, 0.025, 70
talego, 3, 0.025, 70
talente, 1, 0.025, 70
talento, 1, 0.025, 70
tales, 154, 0.025, 70
talia, 1, 0.025, 70
talle, 22, 0.025, 70
tamaña, 4, 0.025, 70
tamaño, 7, 0.025, 70
tamaños, 2, 0.025, 70
tambor, 1, 0.025, 70
tambores, 7, 0.025, 70
tamboril, 1, 0.025, 70
tamborines, 1, 0.025, 70
tamborinos, 3, 0.025, 70
tamborín, 1, 0.025, 70
tampoco, 29, 0.025, 70
tan, 1235, 0.025, 70
tanda, 4, 0.025, 70
tansilo, 1, 0.025, 70
tanta, 150, 0.025, 70
tantas, 111, 0.025, 70
tanteado, 2, 0.025, 70
tanteando, 2, 0.025, 70
tantearemos, 1, 0.025, 70
tanteo, 1, 0.025, 70
tanteó, 1, 0.025, 70
tantica, 1, 0.025, 70
tantico, 3, 0.025, 70
tantos, 99, 0.025, 70
tantum, 1, 0.025, 70
tapa, 2, 0.025, 70
tapaba, 1, 0.025, 70
tapaboca, 2, 0.025, 70
tapaos, 1, 0.025, 70
tapete, 1, 0.025, 70
tapetes, 1, 0.025, 70
tapiasen, 1, 0.025, 70
tapices, 5, 0.025, 70
tapiz, 2, 0.025, 70
tapó, 1, 0.025, 70
taraza, 1, 0.025, 70
tarda, 5, 0.025, 70
tardaba, 4, 0.025, 70
tardaban, 1, 0.025, 70
tardado, 4, 0.025, 70
tardanza, 13, 0.025, 70
tardar, 1, 0.025, 70
tardara, 1, 0.025, 70
tardare, 3, 0.025, 70
tardaremos, 1, 0.025, 70
tardará, 2, 0.025, 70
tardaré, 1, 0.025, 70
tardaría, 2, 0.025, 70
tardase, 2, 0.025, 70
tarde, 45, 0.025, 70
tardes, 1, 0.025, 70
tardo, 3, 0.025, 70
tardárades, 1, 0.025, 70
tardíos, 1, 0.025, 70
tardó, 6, 0.025, 70
tarea, 3, 0.025, 70
tareas, 1, 0.025, 70
tarfe, 8, 0.025, 70
tarpeya, 1, 0.025, 70
tarquino, 1, 0.025, 70
tarragona, 1, 0.025, 70
tartamuda, 1, 0.025, 70
tartesios, 2, 0.025, 70
tasa, 14, 0.025, 70
tasado, 2, 0.025, 70
tasajo, 1, 0.025, 70
tasajos, 1, 0.025, 70
tasaran, 1, 0.025, 70
tasaron, 2, 0.025, 70
tase, 1, 0.025, 70
tate, 1, 0.025, 70
taza, 1, 0.025, 70
tazas, 1, 0.025, 70
tañe, 1, 0.025, 70
tañedores, 1, 0.025, 70
tañendo, 2, 0.025, 70
tañer, 1, 0.025, 70
tañida, 1, 0.025, 70
tañía, 1, 0.025, 70
teatro, 5, 0.025, 70
teatros, 1, 0.025, 70
techado, 4, 0.025, 70
techo, 3, 0.025, 70
techos, 1, 0.025, 70
tejado, 2, 0.025, 70
tejados, 2, 0.025, 70
tejedor, 1, 0.025, 70
tejes, 1, 0.025, 70
tejida, 3, 0.025, 70
tejidas, 2, 0.025, 70
tejido, 1, 0.025, 70
tejiendo, 1, 0.025, 70
tejieron, 1, 0.025, 70
tejió, 1, 0.025, 70
tejo, 1, 0.025, 70
tela, 12, 0.025, 70
telas, 7, 0.025, 70
telilla, 1, 0.025, 70
tema, 5, 0.025, 70
teman, 1, 0.025, 70
temas, 1, 0.025, 70
temblaba, 1, 0.025, 70
tembladora, 1, 0.025, 70
temblando, 4, 0.025, 70
temblar, 2, 0.025, 70
tembleque, 2, 0.025, 70
temblor, 1, 0.025, 70
temblándome, 1, 0.025, 70
tembló, 3, 0.025, 70
teme, 2, 0.025, 70
tememos, 3, 0.025, 70
temen, 3, 0.025, 70
temer, 16, 0.025, 70
temerario, 7, 0.025, 70
temerarios, 2, 0.025, 70
temeridad, 10, 0.025, 70
temerle, 1, 0.025, 70
temerlo, 1, 0.025, 70
temerosa, 21, 0.025, 70
temerosas, 1, 0.025, 70
temeroso, 33, 0.025, 70
temerosos, 6, 0.025, 70
temes, 6, 0.025, 70
temidas, 1, 0.025, 70
temido, 2, 0.025, 70
temiendo, 21, 0.025, 70
temiera, 4, 0.025, 70
temieron, 3, 0.025, 70
temiese, 1, 0.025, 70
temió, 7, 0.025, 70
temo, 11, 0.025, 70
temor, 62, 0.025, 70
temores, 4, 0.025, 70
temorosos, 1, 0.025, 70
temperet, 1, 0.025, 70
tempestad, 3, 0.025, 70
templa, 2, 0.025, 70
templad, 1, 0.025, 70
templadas, 1, 0.025, 70
templado, 3, 0.025, 70
templados, 1, 0.025, 70
templando, 2, 0.025, 70
templanza, 1, 0.025, 70
templar, 2, 0.025, 70
templarle, 1, 0.025, 70
templarles, 1, 0.025, 70
templaréis, 1, 0.025, 70
templase, 1, 0.025, 70
temple, 4, 0.025, 70
templo, 6, 0.025, 70
templos, 3, 0.025, 70
templó, 2, 0.025, 70
templóla, 1, 0.025, 70
templóse, 1, 0.025, 70
tempora, 1, 0.025, 70
temprano, 3, 0.025, 70
teméis, 1, 0.025, 70
temía, 5, 0.025, 70
temíades, 1, 0.025, 70
temíamos, 2, 0.025, 70
temían, 2, 0.025, 70
temíase, 1, 0.025, 70
ten, 9, 0.025, 70
tenazas, 1, 0.025, 70
tendemos, 1, 0.025, 70
tendeos, 1, 0.025, 70
tender, 1, 0.025, 70
tendera, 1, 0.025, 70
tenderme, 1, 0.025, 70
tendero, 1, 0.025, 70
tenderse, 2, 0.025, 70
tendida, 8, 0.025, 70
tendidas, 5, 0.025, 70
tendido, 25, 0.025, 70
tendidos, 3, 0.025, 70
tendiendo, 2, 0.025, 70
tendieron, 5, 0.025, 70
tendillas, 1, 0.025, 70
tendimos, 2, 0.025, 70
tendiéronle, 1, 0.025, 70
tendiéronse, 1, 0.025, 70
tendió, 10, 0.025, 70
tenebras, 1, 0.025, 70
tenedle, 1, 0.025, 70
tenedlos, 1, 0.025, 70
tenedor, 1, 0.025, 70
tenella, 1, 0.025, 70
tenelle, 1, 0.025, 70
teneos, 2, 0.025, 70
tener, 243, 0.025, 70
tenerla, 8, 0.025, 70
tenerlas, 3, 0.025, 70
tenerle, 8, 0.025, 70
tenerles, 1, 0.025, 70
tenerlos, 2, 0.025, 70
tenerme, 6, 0.025, 70
teneros, 2, 0.025, 70
tenerse, 3, 0.025, 70
tenerte, 1, 0.025, 70
tenerías, 1, 0.025, 70
teniéndola, 3, 0.025, 70
teniéndole, 5, 0.025, 70
teniéndolo, 2, 0.025, 70
teniéndolos, 1, 0.025, 70
teniéndomela, 1, 0.025, 70
teniéndose, 2, 0.025, 70
tenor, 4, 0.025, 70
tenorio, 1, 0.025, 70
tentaciones, 1, 0.025, 70
tentación, 2, 0.025, 70
tentando, 1, 0.025, 70
tentar, 6, 0.025, 70
tentarme, 1, 0.025, 70
tente, 2, 0.025, 70
tentábala, 1, 0.025, 70
tenté, 1, 0.025, 70
tentó, 3, 0.025, 70
tentóle, 1, 0.025, 70
tentólos, 1, 0.025, 70
tentóse, 3, 0.025, 70
tenérsele, 2, 0.025, 70
teníades, 2, 0.025, 70
teníala, 1, 0.025, 70
teodora, 2, 0.025, 70
teologales, 1, 0.025, 70
teología, 1, 0.025, 70
tercas, 1, 0.025, 70
tercera, 26, 0.025, 70
terceras, 1, 0.025, 70
tercero, 9, 0.025, 70
terceros, 1, 0.025, 70
tercería, 1, 0.025, 70
tercia, 6, 0.025, 70
terciado, 1, 0.025, 70
terciando, 1, 0.025, 70
tercio, 5, 0.025, 70
terciopelo, 11, 0.025, 70
tercios, 1, 0.025, 70
terció, 1, 0.025, 70
terco, 1, 0.025, 70
terebinto, 1, 0.025, 70
terencio, 1, 0.025, 70
teresa, 73, 0.025, 70
teresaina, 1, 0.025, 70
teresona, 1, 0.025, 70
termodonte, 1, 0.025, 70
ternera, 7, 0.025, 70
ternura, 2, 0.025, 70
ternísimamente, 1, 0.025, 70
terradillo, 2, 0.025, 70
terrado, 2, 0.025, 70
terrenal, 2, 0.025, 70
terrero, 1, 0.025, 70
terrestre, 1, 0.025, 70
terrible, 17, 0.025, 70
terribles, 1, 0.025, 70
terrones, 2, 0.025, 70
terror, 1, 0.025, 70
tersa, 1, 0.025, 70
tersan, 1, 0.025, 70
tersas, 1, 0.025, 70
terso, 1, 0.025, 70
tesalia, 2, 0.025, 70
teseo, 2, 0.025, 70
tesoro, 17, 0.025, 70
tesoros, 5, 0.025, 70
testamento, 19, 0.025, 70
testarudos, 1, 0.025, 70
testas, 1, 0.025, 70
testigo, 14, 0.025, 70
testigos, 14, 0.025, 70
testimonio, 14, 0.025, 70
testimonios, 2, 0.025, 70
tesón, 1, 0.025, 70
tetuán, 3, 0.025, 70
texto, 1, 0.025, 70
tez, 4, 0.025, 70
teñido, 1, 0.025, 70
teólogo, 1, 0.025, 70
teólogos, 3, 0.025, 70
teórica, 1, 0.025, 70
tibia, 4, 0.025, 70
tibio, 1, 0.025, 70
tibre, 1, 0.025, 70
tibulo, 1, 0.025, 70
tica, 1, 0.025, 70
ticio, 1, 0.025, 70
tiemblan, 1, 0.025, 70
tiemblo, 2, 0.025, 70
tiempo, 327, 0.025, 70
tiempos, 42, 0.025, 70
tienda, 8, 0.025, 70
tiendas, 6, 0.025, 70
tientas, 1, 0.025, 70
tientes, 1, 0.025, 70
tiento, 16, 0.025, 70
tierna, 12, 0.025, 70
tiernamente, 4, 0.025, 70
tiernas, 4, 0.025, 70
tierno, 7, 0.025, 70
tiernos, 7, 0.025, 70
tierra, 275, 0.025, 70
tierras, 11, 0.025, 70
tiesa, 1, 0.025, 70
tiesas, 2, 0.025, 70
tigre, 3, 0.025, 70
tigres, 2, 0.025, 70
tijeras, 3, 0.025, 70
timantes, 1, 0.025, 70
timbrio, 1, 0.025, 70
timonel, 1, 0.025, 70
timón, 3, 0.025, 70
tinacrio, 2, 0.025, 70
tinajas, 5, 0.025, 70
tinelo, 2, 0.025, 70
tinieblas, 8, 0.025, 70
tinta, 1, 0.025, 70
tinte, 1, 0.025, 70
tintero, 4, 0.025, 70
tinto, 8, 0.025, 70
tiopieyo, 1, 0.025, 70
tiquitoc, 1, 0.025, 70
tira, 4, 0.025, 70
tiraba, 7, 0.025, 70
tiraban, 3, 0.025, 70
tirad, 1, 0.025, 70
tirada, 1, 0.025, 70
tiradas, 1, 0.025, 70
tirado, 3, 0.025, 70
tirador, 2, 0.025, 70
tiramira, 1, 0.025, 70
tirando, 3, 0.025, 70
tiranos, 1, 0.025, 70
tirante, 5, 0.025, 70
tirantes, 1, 0.025, 70
tiranía, 2, 0.025, 70
tirar, 6, 0.025, 70
tirarle, 2, 0.025, 70
tiraron, 1, 0.025, 70
tiraré, 1, 0.025, 70
tiras, 3, 0.025, 70
tirase, 2, 0.025, 70
tire, 1, 0.025, 70
tirios, 1, 0.025, 70
tiro, 11, 0.025, 70
tirones, 4, 0.025, 70
tiros, 3, 0.025, 70
tirteafuera, 9, 0.025, 70
tirábanle, 1, 0.025, 70
tirámosla, 1, 0.025, 70
tirándola, 1, 0.025, 70
tirándoles, 1, 0.025, 70
tiró, 5, 0.025, 70
tirón, 1, 0.025, 70
tisbe, 3, 0.025, 70
titerera, 1, 0.025, 70
titerero, 7, 0.025, 70
titubear, 3, 0.025, 70
titulillos, 1, 0.025, 70
tizona, 1, 0.025, 70
tiénele, 1, 0.025, 70
tiénenlo, 1, 0.025, 70
tiénese, 1, 0.025, 70
tiñoso, 2, 0.025, 70
toalla, 3, 0.025, 70
toallas, 4, 0.025, 70
tobillo, 1, 0.025, 70
tobillos, 1, 0.025, 70
tobosa, 1, 0.025, 70
tobosescas, 1, 0.025, 70
tobosina, 1, 0.025, 70
toboso, 165, 0.025, 70
toca, 48, 0.025, 70
tocaba, 19, 0.025, 70
tocaban, 2, 0.025, 70
tocada, 1, 0.025, 70
tocadas, 1, 0.025, 70
tocado, 9, 0.025, 70
tocadores, 8, 0.025, 70
tocados, 1, 0.025, 70
tocamos, 1, 0.025, 70
tocan, 10, 0.025, 70
tocando, 5, 0.025, 70
tocante, 1, 0.025, 70
tocantes, 11, 0.025, 70
tocar, 23, 0.025, 70
tocara, 1, 0.025, 70
tocare, 5, 0.025, 70
tocarla, 1, 0.025, 70
tocarlas, 2, 0.025, 70
tocarle, 4, 0.025, 70
tocarme, 3, 0.025, 70
tocaron, 3, 0.025, 70
tocarse, 1, 0.025, 70
tocará, 2, 0.025, 70
tocaré, 1, 0.025, 70
tocas, 7, 0.025, 70
tocase, 4, 0.025, 70
tocasen, 2, 0.025, 70
tocastes, 1, 0.025, 70
tocho, 2, 0.025, 70
tocino, 5, 0.025, 70
tocinos, 5, 0.025, 70
toco, 3, 0.025, 70
tocándole, 2, 0.025, 70
tocárades, 1, 0.025, 70
tocó, 2, 0.025, 70
toda, 323, 0.025, 70
todas, 374, 0.025, 70
todavía, 47, 0.025, 70
todopoderoso, 3, 0.025, 70
togados, 1, 0.025, 70
toldo, 2, 0.025, 70
toledano, 4, 0.025, 70
toledanos, 3, 0.025, 70
toledo, 11, 0.025, 70
tologías, 1, 0.025, 70
tolomeo, 1, 0.025, 70
tolomeos, 1, 0.025, 70
tolosa, 2, 0.025, 70
toma, 25, 0.025, 70
tomaba, 8, 0.025, 70
tomaban, 2, 0.025, 70
tomad, 11, 0.025, 70
tomada, 3, 0.025, 70
tomadas, 1, 0.025, 70
tomado, 30, 0.025, 70
tomados, 2, 0.025, 70
toman, 8, 0.025, 70
tomando, 25, 0.025, 70
tomar, 106, 0.025, 70
tomara, 6, 0.025, 70
tomare, 1, 0.025, 70
tomares, 2, 0.025, 70
tomarla, 5, 0.025, 70
tomarlas, 1, 0.025, 70
tomarle, 3, 0.025, 70
tomarles, 1, 0.025, 70
tomarlo, 1, 0.025, 70
tomarlos, 1, 0.025, 70
tomarme, 2, 0.025, 70
tomaron, 8, 0.025, 70
tomaros, 2, 0.025, 70
tomarse, 3, 0.025, 70
tomará, 1, 0.025, 70
tomarás, 1, 0.025, 70
tomaré, 4, 0.025, 70
tomaréis, 2, 0.025, 70
tomaréle, 1, 0.025, 70
tomaría, 3, 0.025, 70
tomaríamos, 1, 0.025, 70
tomarían, 1, 0.025, 70
tomas, 1, 0.025, 70
tomase, 14, 0.025, 70
tomasen, 4, 0.025, 70
tomases, 2, 0.025, 70
tomasillo, 1, 0.025, 70
tome, 21, 0.025, 70
tomemos, 1, 0.025, 70
tomen, 3, 0.025, 70
tomes, 2, 0.025, 70
tomillas, 1, 0.025, 70
tomillos, 1, 0.025, 70
tomo, 9, 0.025, 70
tomá, 1, 0.025, 70
tomándola, 4, 0.025, 70
tomándolas, 1, 0.025, 70
tomándole, 3, 0.025, 70
tomándome, 2, 0.025, 70
tomárase, 1, 0.025, 70
tomáronle, 1, 0.025, 70
tomáronse, 2, 0.025, 70
tomás, 1, 0.025, 70
tomé, 26, 0.025, 70
toméis, 4, 0.025, 70
tomó, 69, 0.025, 70
tomóla, 3, 0.025, 70
tomóle, 5, 0.025, 70
tomólo, 1, 0.025, 70
tomóse, 1, 0.025, 70
tonante, 1, 0.025, 70
tonel, 1, 0.025, 70
tono, 8, 0.025, 70
tonta, 3, 0.025, 70
tontas, 1, 0.025, 70
tontería, 1, 0.025, 70
tonto, 26, 0.025, 70
tontos, 7, 0.025, 70
topaba, 4, 0.025, 70
topacios, 1, 0.025, 70
topado, 4, 0.025, 70
topamos, 2, 0.025, 70
topando, 1, 0.025, 70
topar, 6, 0.025, 70
topare, 2, 0.025, 70
toparemos, 3, 0.025, 70
toparen, 1, 0.025, 70
topares, 1, 0.025, 70
toparon, 2, 0.025, 70
toparéis, 2, 0.025, 70
topase, 4, 0.025, 70
topasen, 1, 0.025, 70
topásemos, 1, 0.025, 70
topé, 5, 0.025, 70
topó, 7, 0.025, 70
toque, 15, 0.025, 70
toquen, 3, 0.025, 70
toques, 1, 0.025, 70
toquiblanca, 1, 0.025, 70
toqué, 1, 0.025, 70
toquéis, 1, 0.025, 70
toraquís, 1, 0.025, 70
torcer, 4, 0.025, 70
torcida, 3, 0.025, 70
torcidas, 2, 0.025, 70
torcido, 4, 0.025, 70
torcidos, 1, 0.025, 70
torciendo, 2, 0.025, 70
torció, 2, 0.025, 70
tordesillas, 4, 0.025, 70
tordesillesco, 1, 0.025, 70
tordilla, 2, 0.025, 70
tordillo, 1, 0.025, 70
tormenta, 3, 0.025, 70
tormentas, 2, 0.025, 70
tormento, 10, 0.025, 70
tormentos, 3, 0.025, 70
tormes, 1, 0.025, 70
torna, 3, 0.025, 70
tornaba, 1, 0.025, 70
tornando, 2, 0.025, 70
tornar, 3, 0.025, 70
tornaremos, 1, 0.025, 70
tornarle, 1, 0.025, 70
tornaron, 9, 0.025, 70
tornarse, 1, 0.025, 70
tornaré, 1, 0.025, 70
tornase, 3, 0.025, 70
torne, 3, 0.025, 70
torneo, 2, 0.025, 70
torneos, 1, 0.025, 70
tornes, 1, 0.025, 70
torniscones, 1, 0.025, 70
torno, 8, 0.025, 70
tornándole, 1, 0.025, 70
tornándose, 2, 0.025, 70
tornáronla, 1, 0.025, 70
tornásemos, 1, 0.025, 70
torné, 2, 0.025, 70
tornémonos, 1, 0.025, 70
tornó, 38, 0.025, 70
tornóla, 1, 0.025, 70
tornóle, 3, 0.025, 70
toro, 5, 0.025, 70
toros, 11, 0.025, 70
torpe, 4, 0.025, 70
torpes, 5, 0.025, 70
torralba, 7, 0.025, 70
torre, 12, 0.025, 70
torrellas, 3, 0.025, 70
torres, 11, 0.025, 70
torrezno, 1, 0.025, 70
torreznos, 1, 0.025, 70
tortas, 6, 0.025, 70
tortolilla, 1, 0.025, 70
tortolitas, 1, 0.025, 70
tortuoso, 1, 0.025, 70
tosca, 2, 0.025, 70
toscana, 2, 0.025, 70
toscano, 5, 0.025, 70
toscas, 1, 0.025, 70
toser, 2, 0.025, 70
tosilos, 28, 0.025, 70
tosió, 1, 0.025, 70
tostado, 2, 0.025, 70
total, 3, 0.025, 70
totalmente, 1, 0.025, 70
toto, 1, 0.025, 70
trababa, 1, 0.025, 70
trabacuentas, 1, 0.025, 70
trabada, 3, 0.025, 70
trabadas, 2, 0.025, 70
trabados, 3, 0.025, 70
trabaja, 2, 0.025, 70
trabajaba, 1, 0.025, 70
trabajado, 1, 0.025, 70
trabajador, 1, 0.025, 70
trabajadoras, 1, 0.025, 70
trabajan, 1, 0.025, 70
trabajando, 2, 0.025, 70
trabajar, 3, 0.025, 70
trabajase, 1, 0.025, 70
trabajaste, 1, 0.025, 70
trabaje, 2, 0.025, 70
trabajemos, 1, 0.025, 70
trabajo, 86, 0.025, 70
trabajos, 37, 0.025, 70
trabajosa, 1, 0.025, 70
trabajoso, 2, 0.025, 70
trabajó, 1, 0.025, 70
traban, 1, 0.025, 70
trabando, 3, 0.025, 70
trabase, 1, 0.025, 70
trabazón, 1, 0.025, 70
trabe, 1, 0.025, 70
trabuco, 1, 0.025, 70
trabándole, 1, 0.025, 70
trabó, 3, 0.025, 70
tracia, 5, 0.025, 70
tracista, 1, 0.025, 70
tradición, 4, 0.025, 70
traduce, 1, 0.025, 70
traducido, 1, 0.025, 70
traduciendo, 1, 0.025, 70
traducir, 5, 0.025, 70
traducirlo, 1, 0.025, 70
traducirlos, 1, 0.025, 70
tradución, 3, 0.025, 70
traductor, 3, 0.025, 70
traductores, 1, 0.025, 70
tradujo, 3, 0.025, 70
tradutor, 2, 0.025, 70
traduzga, 1, 0.025, 70
trae, 49, 0.025, 70
traed, 2, 0.025, 70
traedme, 1, 0.025, 70
traella, 1, 0.025, 70
traelle, 1, 0.025, 70
traemos, 3, 0.025, 70
traen, 15, 0.025, 70
traer, 26, 0.025, 70
traerlas, 2, 0.025, 70
traerle, 8, 0.025, 70
traerlos, 2, 0.025, 70
traerme, 6, 0.025, 70
traerse, 2, 0.025, 70
traerte, 2, 0.025, 70
traerá, 1, 0.025, 70
traerán, 1, 0.025, 70
traeré, 4, 0.025, 70
traes, 8, 0.025, 70
traga, 1, 0.025, 70
tragaba, 2, 0.025, 70
tragaderos, 1, 0.025, 70
tragantón, 1, 0.025, 70
