Word, Count, Time_exc
risest, 2, 0.044
riseth, 14, 0.044
rising, 39, 0.044
rissah, 2, 0.044
rites, 1, 0.044
rithmah, 2, 0.044
river, 179, 0.044
rivers, 77, 0.044
rizpah, 4, 0.044
road, 1, 0.044
roar, 23, 0.044
roared, 5, 0.044
roareth, 3, 0.044
roaring, 16, 0.044
roarings, 1, 0.044
roast, 5, 0.044
roasted, 3, 0.044
roasteth, 2, 0.044
rob, 8, 0.044
robbed, 13, 0.044
robber, 5, 0.044
robbers, 11, 0.044
robbery, 7, 0.044
robbeth, 1, 0.044
robe, 26, 0.044
robes, 11, 0.044
roboam, 2, 0.044
rock, 119, 0.044
rocks, 23, 0.044
rod, 86, 0.044
rode, 15, 0.044
rods, 15, 0.044
roe, 7, 0.044
roebuck, 4, 0.044
roebucks, 1, 0.044
roes, 5, 0.044
rogelim, 2, 0.044
rohgah, 1, 0.044
roll, 28, 0.044
rolled, 12, 0.044
roller, 1, 0.044
rolleth, 1, 0.044
rolling, 1, 0.044
rolls, 1, 0.044
romamtiezer, 2, 0.044
roman, 5, 0.044
romans, 7, 0.044
rome, 9, 0.044
roof, 20, 0.044
roofs, 2, 0.044
room, 32, 0.044
rooms, 7, 0.044
root, 44, 0.044
rooted, 8, 0.044
roots, 20, 0.044
rope, 1, 0.044
ropes, 6, 0.044
rose, 131, 0.044
rosh, 1, 0.044
rot, 5, 0.044
rotten, 5, 0.044
rottenness, 5, 0.044
rough, 7, 0.044
roughly, 6, 0.044
round, 320, 0.044
rouse, 1, 0.044
rovers, 1, 0.044
row, 17, 0.044
rowed, 2, 0.044
rowers, 1, 0.044
rowing, 1, 0.044
rows, 16, 0.044
royal, 29, 0.044
rubbing, 1, 0.044
rubbish, 2, 0.044
rubies, 6, 0.044
rudder, 1, 0.044
ruddy, 4, 0.044
rude, 1, 0.044
rudiments, 2, 0.044
rue, 1, 0.044
rufus, 2, 0.044
ruhamah, 1, 0.044
ruin, 11, 0.044
ruined, 3, 0.044
ruinous, 3, 0.044
ruins, 3, 0.044
rule, 66, 0.044
ruled, 13, 0.044
ruler, 86, 0.044
rulers, 78, 0.044
rulest, 2, 0.044
ruleth, 14, 0.044
ruling, 3, 0.044
rumah, 1, 0.044
rumbling, 1, 0.044
rumour, 10, 0.044
rumours, 2, 0.044
rump, 5, 0.044
run, 71, 0.044
runnest, 1, 0.044
runneth, 11, 0.044
running, 26, 0.044
rush, 4, 0.044
rushed, 3, 0.044
rushes, 1, 0.044
rusheth, 1, 0.044
rushing, 8, 0.044
rust, 3, 0.044
ruth, 14, 0.044
sabachthani, 2, 0.044
sabaoth, 2, 0.044
sabbath, 136, 0.044
sabbaths, 35, 0.044
sabeans, 4, 0.044
sabta, 1, 0.044
sabtah, 1, 0.044
sabtecha, 1, 0.044
sabtechah, 1, 0.044
sacar, 2, 0.044
sack, 12, 0.044
sackbut, 4, 0.044
sackcloth, 46, 0.044
sackclothes, 1, 0.044
sacks, 10, 0.044
sacrifice, 218, 0.044
sacrificed, 33, 0.044
sacrificedst, 1, 0.044
sacrifices, 79, 0.044
sacrificeth, 6, 0.044
sacrificing, 2, 0.044
sacrilege, 1, 0.044
sad, 11, 0.044
saddle, 4, 0.044
saddled, 10, 0.044
sadducees, 14, 0.044
sadly, 1, 0.044
sadness, 1, 0.044
sadoc, 2, 0.044
safe, 13, 0.044
safeguard, 1, 0.044
safely, 21, 0.044
safety, 19, 0.044
saffron, 1, 0.044
said, 3999, 0.044
saidst, 22, 0.044
sail, 8, 0.044
sailed, 15, 0.044
sailing, 3, 0.044
sailors, 1, 0.044
saint, 10, 0.044
saints, 96, 0.044
saith, 1262, 0.044
sake, 145, 0.044
sakes, 31, 0.044
sala, 1, 0.044
salah, 6, 0.044
salamis, 1, 0.044
salathiel, 4, 0.044
salcah, 3, 0.044
salchah, 1, 0.044
sale, 3, 0.044
salem, 4, 0.044
salim, 1, 0.044
sallai, 2, 0.044
sallu, 3, 0.044
salma, 4, 0.044
salmon, 6, 0.044
salmone, 1, 0.044
salome, 2, 0.044
salt, 40, 0.044
salted, 4, 0.044
saltness, 1, 0.044
saltpits, 1, 0.044
salu, 1, 0.044
salutation, 6, 0.044
salutations, 1, 0.044
salute, 39, 0.044
saluted, 9, 0.044
saluteth, 5, 0.044
salvation, 164, 0.044
samaria, 124, 0.044
samaritan, 3, 0.044
samaritans, 7, 0.044
samgarnebo, 1, 0.044
samlah, 4, 0.044
samos, 1, 0.044
samothracia, 1, 0.044
samson, 39, 0.044
samuel, 144, 0.044
sanballat, 10, 0.044
sanctification, 5, 0.044
sanctified, 62, 0.044
sanctifieth, 4, 0.044
sanctify, 70, 0.044
sanctuaries, 5, 0.044
sanctuary, 137, 0.044
sand, 28, 0.044
sandals, 2, 0.044
sang, 11, 0.044
sank, 2, 0.044
sansannah, 1, 0.044
sap, 1, 0.044
saph, 1, 0.044
saphir, 1, 0.044
sapphira, 1, 0.044
sapphire, 9, 0.044
sapphires, 3, 0.044
sara, 2, 0.044
sarah, 41, 0.044
sarai, 17, 0.044
saraph, 1, 0.044
sardine, 1, 0.044
sardis, 3, 0.044
sardites, 1, 0.044
sardius, 4, 0.044
sardonyx, 1, 0.044
sarepta, 1, 0.044
sargon, 1, 0.044
sarid, 2, 0.044
saron, 1, 0.044
sarsechim, 1, 0.044
saruch, 1, 0.044
sat, 192, 0.044
satan, 56, 0.044
satest, 2, 0.044
satiate, 2, 0.044
satiated, 1, 0.044
satisfaction, 2, 0.044
satisfied, 43, 0.044
satisfiest, 1, 0.044
satisfieth, 3, 0.044
satisfy, 10, 0.044
satisfying, 2, 0.044
satyr, 1, 0.044
satyrs, 1, 0.044
saul, 420, 0.044
save, 233, 0.044
saved, 104, 0.044
savest, 3, 0.044
saveth, 7, 0.044
saving, 12, 0.044
saviour, 37, 0.044
saviours, 2, 0.044
savour, 54, 0.044
savourest, 2, 0.044
savours, 1, 0.044
savoury, 6, 0.044
saw, 548, 0.044
sawed, 1, 0.044
sawest, 21, 0.044
sawn, 1, 0.044
saws, 3, 0.044
say, 1056, 0.044
sayest, 40, 0.044
saying, 1445, 0.044
sayings, 31, 0.044
scab, 7, 0.044
scabbard, 1, 0.044
scabbed, 2, 0.044
scaffold, 1, 0.044
scales, 10, 0.044
scaleth, 1, 0.044
scall, 14, 0.044
scalp, 1, 0.044
scant, 1, 0.044
scapegoat, 4, 0.044
scarce, 3, 0.044
scarcely, 2, 0.044
scarceness, 1, 0.044
scarest, 1, 0.044
scarlet, 52, 0.044
scatter, 38, 0.044
scattered, 71, 0.044
scattereth, 10, 0.044
scattering, 1, 0.044
scent, 3, 0.044
sceptre, 15, 0.044
sceptres, 1, 0.044
sceva, 1, 0.044
schism, 1, 0.044
scholar, 2, 0.044
school, 1, 0.044
schoolmaster, 2, 0.044
science, 2, 0.044
scoff, 1, 0.044
scoffers, 1, 0.044
scorch, 1, 0.044
scorched, 3, 0.044
scorn, 16, 0.044
scorner, 11, 0.044
scorners, 4, 0.044
scornest, 2, 0.044
scorneth, 4, 0.044
scornful, 3, 0.044
scorning, 3, 0.044
scorpion, 2, 0.044
scorpions, 9, 0.044
scoured, 1, 0.044
scourge, 12, 0.044
scourged, 4, 0.044
scourges, 1, 0.044
scourgeth, 1, 0.044
scourging, 1, 0.044
scourgings, 1, 0.044
scrabbled, 1, 0.044
scrape, 3, 0.044
scraped, 2, 0.044
screech, 1, 0.044
scribe, 54, 0.044
scribes, 68, 0.044
scrip, 7, 0.044
scripture, 32, 0.044
scriptures, 21, 0.044
scroll, 2, 0.044
scum, 5, 0.044
scurvy, 2, 0.044
scythian, 1, 0.044
sea, 400, 0.044
seafaring, 1, 0.044
seal, 26, 0.044
sealed, 36, 0.044
sealest, 1, 0.044
sealeth, 3, 0.044
sealing, 1, 0.044
seals, 5, 0.044
seam, 1, 0.044
search, 48, 0.044
searched, 20, 0.044
searchest, 2, 0.044
searcheth, 8, 0.044
searching, 5, 0.044
searchings, 1, 0.044
seared, 1, 0.044
seas, 25, 0.044
season, 56, 0.044
seasoned, 2, 0.044
seasons, 12, 0.044
seat, 58, 0.044
seated, 1, 0.044
seats, 11, 0.044
seatward, 1, 0.044
seba, 4, 0.044
sebat, 1, 0.044
secacah, 1, 0.044
sechu, 1, 0.044
second, 179, 0.044
secondarily, 1, 0.044
secret, 68, 0.044
secretly, 20, 0.044
secrets, 10, 0.044
sect, 5, 0.044
secundus, 1, 0.044
secure, 7, 0.044
securely, 2, 0.044
security, 1, 0.044
sedition, 5, 0.044
seditions, 1, 0.044
seduce, 3, 0.044
seduced, 3, 0.044
seducers, 1, 0.044
seduceth, 1, 0.044
seducing, 1, 0.044
see, 597, 0.044
seed, 280, 0.044
seeds, 5, 0.044
seedtime, 1, 0.044
seeing, 116, 0.044
seek, 244, 0.044
seekest, 9, 0.044
seeketh, 42, 0.044
seeking, 14, 0.044
seem, 22, 0.044
seemed, 16, 0.044
seemeth, 28, 0.044
seemly, 2, 0.044
seen, 277, 0.044
seer, 22, 0.044
seers, 6, 0.044
seest, 36, 0.044
seeth, 54, 0.044
seethe, 9, 0.044
seething, 3, 0.044
segub, 3, 0.044
seir, 39, 0.044
seirath, 1, 0.044
seize, 4, 0.044
seized, 1, 0.044
sela, 1, 0.044
selah, 75, 0.044
selahammahlekoth, 1, 0.044
seled, 2, 0.044
seleucia, 1, 0.044
self, 6, 0.044
selfsame, 15, 0.044
selfwill, 1, 0.044
selfwilled, 2, 0.044
sell, 35, 0.044
seller, 4, 0.044
sellers, 1, 0.044
sellest, 1, 0.044
selleth, 7, 0.044
selvedge, 2, 0.044
selves, 7, 0.044
sem, 1, 0.044
semachiah, 1, 0.044
semei, 1, 0.044
senaah, 2, 0.044
senate, 1, 0.044
senators, 1, 0.044
send, 234, 0.044
sendest, 6, 0.044
sendeth, 15, 0.044
sending, 14, 0.044
seneh, 1, 0.044
senir, 2, 0.044
sennacherib, 13, 0.044
sense, 1, 0.044
senses, 1, 0.044
sensual, 2, 0.044
sent, 685, 0.044
sentence, 11, 0.044
sentences, 2, 0.044
sentest, 4, 0.044
senuah, 1, 0.044
seorim, 1, 0.044
separate, 32, 0.044
separated, 33, 0.044
separateth, 5, 0.044
separating, 1, 0.044
separation, 26, 0.044
sephar, 1, 0.044
sepharad, 1, 0.044
sepharvaim, 6, 0.044
sepharvites, 1, 0.044
sepulchre, 54, 0.044
sepulchres, 16, 0.044
serah, 2, 0.044
seraiah, 20, 0.044
seraphims, 2, 0.044
sered, 2, 0.044
sergius, 1, 0.044
serjeants, 2, 0.044
serpent, 40, 0.044
serpents, 13, 0.044
serug, 5, 0.044
servant, 498, 0.044
servants, 480, 0.044
serve, 209, 0.044
served, 74, 0.044
servedst, 1, 0.044
servest, 2, 0.044
serveth, 9, 0.044
service, 132, 0.044
servile, 12, 0.044
serving, 7, 0.044
servitor, 1, 0.044
servitude, 2, 0.044
set, 695, 0.044
seth, 8, 0.044
sethur, 1, 0.044
setter, 1, 0.044
settest, 7, 0.044
setteth, 22, 0.044
setting, 3, 0.044
settings, 1, 0.044
settle, 10, 0.044
settled, 7, 0.044
settlest, 1, 0.044
seven, 463, 0.044
sevenfold, 6, 0.044
sevens, 2, 0.044
seventeen, 10, 0.044
seventeenth, 6, 0.044
seventh, 120, 0.044
seventy, 61, 0.044
sever, 4, 0.044
several, 12, 0.044
severally, 1, 0.044
severed, 3, 0.044
severity, 2, 0.044
sew, 2, 0.044
sewed, 2, 0.044
sewest, 1, 0.044
seweth, 1, 0.044
shaalabbin, 1, 0.044
shaalbim, 2, 0.044
shaalbonite, 2, 0.044
shaaph, 2, 0.044
shaaraim, 2, 0.044
shaashgaz, 1, 0.044
shabbethai, 3, 0.044
shachia, 1, 0.044
shade, 1, 0.044
shadow, 73, 0.044
shadowing, 3, 0.044
shadows, 3, 0.044
shadrach, 15, 0.044
shady, 2, 0.044
shaft, 4, 0.044
shage, 1, 0.044
shaharaim, 1, 0.044
shahazimah, 1, 0.044
shake, 39, 0.044
shaked, 1, 0.044
shaken, 22, 0.044
shaketh, 7, 0.044
shaking, 8, 0.044
shalem, 1, 0.044
shalim, 1, 0.044
shalisha, 1, 0.044
shall, 9838, 0.044
shallecheth, 1, 0.044
shallum, 27, 0.044
shallun, 1, 0.044
shalmai, 2, 0.044
shalman, 1, 0.044
shalmaneser, 2, 0.044
shalt, 1616, 0.044
shama, 1, 0.044
shamariah, 1, 0.044
shambles, 1, 0.044
shame, 100, 0.044
shamed, 4, 0.044
shamefacedness, 1, 0.044
shameful, 2, 0.044
shamefully, 4, 0.044
shamelessly, 1, 0.044
shamer, 2, 0.044
shameth, 1, 0.044
shamgar, 2, 0.044
shamhuth, 1, 0.044
shamir, 4, 0.044
shamma, 1, 0.044
shammah, 8, 0.044
shammai, 6, 0.044
shammoth, 1, 0.044
shammua, 4, 0.044
shammuah, 1, 0.044
shamsherai, 1, 0.044
shape, 2, 0.044
shapen, 1, 0.044
shapes, 1, 0.044
shapham, 1, 0.044
shaphan, 30, 0.044
shaphat, 8, 0.044
shapher, 2, 0.044
sharai, 1, 0.044
sharaim, 1, 0.044
sharar, 1, 0.044
share, 1, 0.044
sharezer, 2, 0.044
sharon, 6, 0.044
sharonite, 1, 0.044
sharp, 25, 0.044
sharpen, 2, 0.044
sharpened, 4, 0.044
sharpeneth, 3, 0.044
sharper, 2, 0.044
sharply, 2, 0.044
sharpness, 1, 0.044
sharuhen, 1, 0.044
shashai, 1, 0.044
shashak, 2, 0.044
shaul, 7, 0.044
shaulites, 1, 0.044
shave, 14, 0.044
shaved, 4, 0.044
shaveh, 2, 0.044
shaven, 7, 0.044
shavsha, 1, 0.044
sheaf, 9, 0.044
sheal, 1, 0.044
shealtiel, 9, 0.044
shear, 4, 0.044
shearer, 1, 0.044
shearers, 3, 0.044
sheariah, 2, 0.044
shearing, 3, 0.044
shearjashub, 1, 0.044
sheath, 8, 0.044
sheaves, 9, 0.044
sheba, 32, 0.044
shebah, 1, 0.044
shebam, 1, 0.044
shebaniah, 7, 0.044
shebarim, 1, 0.044
sheber, 1, 0.044
shebna, 9, 0.044
shebuel, 3, 0.044
shecaniah, 2, 0.044
shechaniah, 8, 0.044
shechem, 64, 0.044
shechemites, 1, 0.044
shed, 52, 0.044
shedder, 1, 0.044
sheddeth, 2, 0.044
shedding, 1, 0.044
shedeur, 5, 0.044
sheep, 188, 0.044
sheepcote, 2, 0.044
sheepcotes, 1, 0.044
sheepfold, 1, 0.044
sheepfolds, 3, 0.044
sheepmaster, 1, 0.044
sheepshearers, 3, 0.044
sheepskins, 1, 0.044
sheet, 2, 0.044
sheets, 2, 0.044
shehariah, 1, 0.044
shekel, 43, 0.044
shekels, 96, 0.044
shelah, 11, 0.044
shelanites, 1, 0.044
shelemiah, 10, 0.044
sheleph, 2, 0.044
shelesh, 1, 0.044
shelomi, 1, 0.044
shelomith, 9, 0.044
shelomoth, 2, 0.044
shelter, 2, 0.044
shelumiel, 5, 0.044
shem, 17, 0.044
shema, 6, 0.044
shemaah, 1, 0.044
shemaiah, 41, 0.044
shemariah, 3, 0.044
shemeber, 1, 0.044
shemer, 2, 0.044
shemida, 2, 0.044
shemidah, 1, 0.044
shemidaites, 1, 0.044
sheminith, 1, 0.044
shemiramoth, 4, 0.044
shemuel, 3, 0.044
shen, 1, 0.044
shenazar, 1, 0.044
shenir, 2, 0.044
shepham, 2, 0.044
shephathiah, 1, 0.044
shephatiah, 12, 0.044
shepherd, 45, 0.044
shepherds, 38, 0.044
shephi, 1, 0.044
shepho, 1, 0.044
shephuphan, 1, 0.044
sherah, 1, 0.044
sherd, 1, 0.044
sherds, 1, 0.044
sherebiah, 8, 0.044
sheresh, 1, 0.044
sherezer, 1, 0.044
sheriffs, 2, 0.044
sheshach, 2, 0.044
sheshai, 3, 0.044
sheshan, 5, 0.044
sheshbazzar, 4, 0.044
sheth, 2, 0.044
shethar, 1, 0.044
shetharboznai, 4, 0.044
sheva, 2, 0.044
shew, 228, 0.044
shewbread, 18, 0.044
shewed, 135, 0.044
shewedst, 2, 0.044
shewest, 5, 0.044
sheweth, 20, 0.044
shewing, 15, 0.044
shibboleth, 1, 0.044
shibmah, 1, 0.044
shicron, 1, 0.044
shield, 45, 0.044
shields, 23, 0.044
shigionoth, 1, 0.044
shihon, 1, 0.044
shihor, 1, 0.044
shihorlibnath, 1, 0.044
shilhi, 2, 0.044
shilhim, 1, 0.044
shillem, 2, 0.044
shillemites, 1, 0.044
shiloah, 1, 0.044
shiloh, 33, 0.044
shiloni, 1, 0.044
shilonite, 5, 0.044
shilonites, 1, 0.044
shilshah, 1, 0.044
shimea, 4, 0.044
shimeah, 4, 0.044
shimeam, 1, 0.044
shimeath, 2, 0.044
shimeathites, 1, 0.044
shimei, 42, 0.044
shimeon, 1, 0.044
shimhi, 1, 0.044
shimi, 1, 0.044
shimites, 1, 0.044
shimma, 1, 0.044
shimon, 1, 0.044
shimrath, 1, 0.044
shimri, 3, 0.044
shimrith, 1, 0.044
shimrom, 1, 0.044
shimron, 4, 0.044
shimronites, 1, 0.044
shimronmeron, 1, 0.044
shimshai, 4, 0.044
shinab, 1, 0.044
shinar, 7, 0.044
shine, 32, 0.044
shined, 9, 0.044
shineth, 9, 0.044
shining, 11, 0.044
ship, 71, 0.044
shiphi, 1, 0.044
shiphmite, 1, 0.044
shiphrah, 1, 0.044
shiphtan, 1, 0.044
shipmaster, 2, 0.044
shipmen, 3, 0.044
shipping, 1, 0.044
ships, 39, 0.044
shipwreck, 2, 0.044
shisha, 1, 0.044
shishak, 7, 0.044
shitrai, 1, 0.044
shittah, 1, 0.044
shittim, 32, 0.044
shivers, 1, 0.044
shiza, 1, 0.044
shoa, 1, 0.044
shobab, 4, 0.044
shobach, 2, 0.044
shobai, 2, 0.044
shobal, 9, 0.044
shobek, 1, 0.044
shobi, 1, 0.044
shocho, 1, 0.044
shochoh, 2, 0.044
shock, 1, 0.044
shocks, 1, 0.044
shoco, 1, 0.044
shod, 4, 0.044
shoe, 10, 0.044
shoelatchet, 1, 0.044
shoes, 21, 0.044
shoham, 1, 0.044
shomer, 2, 0.044
shone, 7, 0.044
shook, 12, 0.044
shoot, 21, 0.044
shooters, 1, 0.044
shooteth, 3, 0.044
shooting, 2, 0.044
shophach, 2, 0.044
shophan, 1, 0.044
shore, 17, 0.044
shorn, 4, 0.044
short, 13, 0.044
shortened, 9, 0.044
shorter, 2, 0.044
shortly, 15, 0.044
shot, 17, 0.044
shoulder, 38, 0.044
shoulderpieces, 4, 0.044
shoulders, 20, 0.044
shouldest, 73, 0.044
shout, 36, 0.044
shouted, 14, 0.044
shouteth, 1, 0.044
shouting, 15, 0.044
shoutings, 1, 0.044
shovel, 1, 0.044
shovels, 9, 0.044
shower, 4, 0.044
showers, 9, 0.044
shrank, 2, 0.044
shred, 1, 0.044
shrines, 1, 0.044
shroud, 1, 0.044
shrubs, 1, 0.044
shua, 2, 0.044
shuah, 5, 0.044
shual, 2, 0.044
shubael, 3, 0.044
shuham, 1, 0.044
shuhamites, 2, 0.044
shuhite, 5, 0.044
shulamite, 2, 0.044
shumathites, 1, 0.044
shun, 1, 0.044
shunammite, 8, 0.044
shunem, 3, 0.044
shuni, 2, 0.044
shunites, 1, 0.044
shunned, 1, 0.044
shupham, 1, 0.044
shuphamites, 1, 0.044
shuppim, 3, 0.044
shur, 6, 0.044
shushan, 21, 0.044
shut, 105, 0.044
shuthalhites, 1, 0.044
shuthelah, 4, 0.044
shutteth, 8, 0.044
shutting, 1, 0.044
shuttle, 1, 0.044
sia, 1, 0.044
siaha, 1, 0.044
sibbecai, 2, 0.044
sibbechai, 2, 0.044
sibboleth, 1, 0.044
sibmah, 4, 0.044
sibraim, 1, 0.044
sichem, 1, 0.044
sick, 88, 0.044
sickle, 12, 0.044
sickly, 1, 0.044
sickness, 20, 0.044
sicknesses, 4, 0.044
siddim, 3, 0.044
side, 442, 0.044
sides, 48, 0.044
sidon, 14, 0.044
sidonians, 5, 0.044
siege, 17, 0.044
sieve, 2, 0.044
sift, 3, 0.044
sifted, 1, 0.044
sigh, 7, 0.044
sighed, 3, 0.044
sighest, 1, 0.044
sigheth, 1, 0.044
sighing, 7, 0.044
sighs, 1, 0.044
sight, 333, 0.044
sights, 1, 0.044
sign, 76, 0.044
signed, 4, 0.044
signet, 11, 0.044
signets, 1, 0.044
signification, 1, 0.044
signified, 2, 0.044
signifieth, 1, 0.044
signify, 4, 0.044
signifying, 4, 0.044
signs, 53, 0.044
sihon, 37, 0.044
sihor, 3, 0.044
silas, 13, 0.044
silence, 35, 0.044
silent, 9, 0.044
silk, 4, 0.044
silla, 1, 0.044
silly, 3, 0.044
siloah, 1, 0.044
siloam, 3, 0.044
silvanus, 4, 0.044
silver, 320, 0.044
silverlings, 1, 0.044
silversmith, 1, 0.044
simeon, 50, 0.044
simeonites, 3, 0.044
similitude, 11, 0.044
similitudes, 1, 0.044
simon, 76, 0.044
simple, 20, 0.044
simplicity, 5, 0.044
simri, 1, 0.044
sin, 447, 0.044
sina, 2, 0.044
sinai, 37, 0.044
since, 70, 0.044
sincere, 2, 0.044
sincerely, 3, 0.044
sincerity, 7, 0.044
sinew, 3, 0.044
sinews, 5, 0.044
sinful, 8, 0.044
sing, 119, 0.044
singed, 1, 0.044
singer, 2, 0.044
singers, 38, 0.044
singeth, 1, 0.044
singing, 29, 0.044
single, 2, 0.044
singleness, 3, 0.044
singular, 1, 0.044
sinim, 1, 0.044
sinite, 2, 0.044
sink, 6, 0.044
sinned, 119, 0.044
sinner, 21, 0.044
sinners, 48, 0.044
sinnest, 1, 0.044
sinneth, 22, 0.044
sinning, 2, 0.044
sins, 173, 0.044
sion, 9, 0.044
siphmoth, 1, 0.044
sippai, 1, 0.044
sir, 12, 0.044
sirah, 1, 0.044
sirion, 2, 0.044
sirs, 7, 0.044
sisamai, 2, 0.044
sisera, 21, 0.044
sister, 116, 0.044
sisters, 19, 0.044
sit, 113, 0.044
sith, 1, 0.044
sitnah, 1, 0.044
sittest, 7, 0.044
sitteth, 42, 0.044
sitting, 43, 0.044
situate, 3, 0.044
situation, 2, 0.044
sivan, 1, 0.044
six, 202, 0.044
sixscore, 2, 0.044
sixteen, 23, 0.044
sixteenth, 3, 0.044
sixth, 47, 0.044
sixty, 15, 0.044
sixtyfold, 1, 0.044
size, 5, 0.044
skies, 5, 0.044
skilful, 7, 0.044
skilfully, 1, 0.044
skilfulness, 1, 0.044
skill, 7, 0.044
skin, 77, 0.044
skins, 24, 0.044
skip, 1, 0.044
skipped, 2, 0.044
skippedst, 1, 0.044
skipping, 1, 0.044
skirt, 12, 0.044
skirts, 7, 0.044
skull, 5, 0.044
sky, 7, 0.044
slack, 8, 0.044
slacked, 1, 0.044
slackness, 1, 0.044
slain, 183, 0.044
slander, 3, 0.044
slandered, 1, 0.044
slanderers, 1, 0.044
slanderest, 1, 0.044
slandereth, 1, 0.044
slanderously, 1, 0.044
slanders, 2, 0.044
slang, 1, 0.044
slaughter, 56, 0.044
slave, 1, 0.044
slaves, 1, 0.044
slay, 117, 0.044
slayer, 19, 0.044
slayeth, 5, 0.044
slaying, 7, 0.044
sleep, 82, 0.044
sleeper, 1, 0.044
sleepest, 4, 0.044
sleepeth, 7, 0.044
sleeping, 6, 0.044
sleight, 1, 0.044
slept, 49, 0.044
slew, 196, 0.044
slewest, 1, 0.044
slidden, 1, 0.044
slide, 3, 0.044
slideth, 1, 0.044
slightly, 2, 0.044
slime, 2, 0.044
slimepits, 1, 0.044
sling, 8, 0.044
slingers, 1, 0.044
slings, 1, 0.044
slingstones, 1, 0.044
slip, 5, 0.044
slipped, 2, 0.044
slippery, 3, 0.044
slippeth, 3, 0.044
slips, 1, 0.044
slothful, 15, 0.044
slothfulness, 2, 0.044
slow, 15, 0.044
slowly, 1, 0.044
sluggard, 6, 0.044
sluices, 1, 0.044
slumber, 10, 0.044
slumbered, 1, 0.044
slumbereth, 1, 0.044
slumberings, 1, 0.044
small, 97, 0.044
smallest, 2, 0.044
smart, 1, 0.044
smell, 20, 0.044
smelled, 2, 0.044
smelleth, 1, 0.044
smelling, 3, 0.044
smite, 125, 0.044
smiters, 1, 0.044
smitest, 2, 0.044
smiteth, 13, 0.044
smith, 3, 0.044
smiths, 4, 0.044
smiting, 5, 0.044
smitten, 63, 0.044
smoke, 45, 0.044
smoking, 5, 0.044
smooth, 6, 0.044
smoother, 2, 0.044
smootheth, 1, 0.044
smote, 229, 0.044
smotest, 1, 0.044
smyrna, 2, 0.044
snail, 2, 0.044
snare, 46, 0.044
snared, 9, 0.044
snares, 15, 0.044
snatch, 1, 0.044
sneezed, 1, 0.044
snorting, 1, 0.044
snout, 1, 0.044
snow, 24, 0.044
snowy, 1, 0.044
snuffdishes, 3, 0.044
snuffed, 2, 0.044
snuffers, 6, 0.044
snuffeth, 1, 0.044
soaked, 1, 0.044
soap, 2, 0.044
sober, 12, 0.044
soberly, 2, 0.044
soberness, 1, 0.044
sobriety, 2, 0.044
socho, 1, 0.044
sochoh, 1, 0.044
socket, 1, 0.044
sockets, 54, 0.044
socoh, 2, 0.044
sod, 2, 0.044
sodden, 6, 0.044
sodering, 1, 0.044
sodi, 1, 0.044
sodom, 48, 0.044
sodoma, 1, 0.044
sodomite, 1, 0.044
sodomites, 4, 0.044
soever, 16, 0.044
soft, 8, 0.044
softer, 1, 0.044
softly, 7, 0.044
soil, 1, 0.044
sojourn, 33, 0.044
sojourned, 12, 0.044
sojourner, 8, 0.044
sojourners, 3, 0.044
sojourneth, 15, 0.044
sojourning, 3, 0.044
solace, 1, 0.044
sold, 82, 0.044
soldier, 5, 0.044
soldiers, 30, 0.044
sole, 12, 0.044
solemn, 29, 0.044
solemnities, 3, 0.044
solemnity, 2, 0.044
solemnly, 2, 0.044
soles, 7, 0.044
solitarily, 1, 0.044
solitary, 7, 0.044
solomon, 305, 0.044
somebody, 2, 0.044
something, 8, 0.044
sometime, 2, 0.044
sometimes, 3, 0.044
somewhat, 25, 0.044
son, 2392, 0.044
song, 48, 0.044
songs, 20, 0.044
sons, 1094, 0.044
soon, 65, 0.044
sooner, 2, 0.044
soothsayer, 1, 0.044
soothsayers, 6, 0.044
soothsaying, 1, 0.044
sop, 4, 0.044
sopater, 1, 0.044
sophereth, 2, 0.044
sorcerer, 2, 0.044
sorcerers, 6, 0.044
sorceress, 1, 0.044
sorceries, 5, 0.044
sorcery, 1, 0.044
sore, 98, 0.044
sorek, 1, 0.044
sorely, 2, 0.044
sorer, 1, 0.044
sores, 4, 0.044
sorrow, 70, 0.044
sorrowed, 2, 0.044
sorroweth, 1, 0.044
sorrowful, 18, 0.044
sorrowing, 2, 0.044
sorrows, 22, 0.044
sorry, 14, 0.044
sort, 21, 0.044
sorts, 7, 0.044
sosipater, 1, 0.044
sosthenes, 2, 0.044
sotai, 2, 0.044
sottish, 1, 0.044
sought, 126, 0.044
soul, 459, 0.044
souls, 78, 0.044
sound, 89, 0.044
sounded, 18, 0.044
soundeth, 1, 0.044
sounding, 7, 0.044
soundness, 4, 0.044
sounds, 1, 0.044
sour, 5, 0.044
south, 143, 0.044
southward, 24, 0.044
sow, 37, 0.044
sowed, 10, 0.044
sowedst, 1, 0.044
sower, 8, 0.044
sowest, 3, 0.044
soweth, 15, 0.044
sowing, 2, 0.044
sown, 32, 0.044
space, 27, 0.044
spain, 2, 0.044
spake, 587, 0.044
spakest, 10, 0.044
span, 8, 0.044
spanned, 1, 0.044
spare, 40, 0.044
spared, 12, 0.044
spareth, 4, 0.044
sparing, 1, 0.044
sparingly, 2, 0.044
spark, 2, 0.044
sparkled, 1, 0.044
sparks, 4, 0.044
sparrow, 2, 0.044
sparrows, 4, 0.044
spat, 1, 0.044
speak, 513, 0.044
speaker, 2, 0.044
